id,ts,kind,value,ok
589,2024-01-15 15:03:13,view,642.91,1
590,2024-01-15 15:03:50,purchase,722.1,0
591,2024-01-15 15:04:27,signup,801.29,1
592,2024-01-15 15:05:04,click,880.48,0
593,2024-01-15 15:05:41,view,959.67,1
594,2024-01-15 15:06:18,purchase,38.86,0
595,2024-01-15 15:06:55,signup,118.05,1
596,2024-01-15 15:07:32,click,197.24,0
597,2024-01-15 15:08:09,view,276.43,1
598,2024-01-15 15:08:46,purchase,355.62,0
599,2024-01-15 15:09:23,signup,434.81,1
600,2024-01-15 15:10:00,click,514,0
601,2024-01-15 15:10:37,view,593.19,1
602,2024-01-15 15:11:14,purchase,672.38,0
603,2024-01-15 15:11:51,signup,751.57,1
604,2024-01-15 15:12:28,click,830.76,0
605,2024-01-15 15:13:05,view,909.95,1
606,2024-01-15 15:13:42,purchase,989.14,0
607,2024-01-15 15:14:19,signup,68.33,1
608,2024-01-15 15:14:56,click,147.52,0
609,2024-01-15 15:15:33,view,226.71,1
610,2024-01-15 15:16:10,purchase,305.9,0
611,2024-01-15 15:16:47,signup,385.09,1
612,2024-01-15 15:17:24,click,464.28,0
613,2024-01-15 15:18:01,view,543.47,1
614,2024-01-15 15:18:38,purchase,622.66,0
615,2024-01-15 15:19:15,signup,701.85,1
616,2024-01-15 15:19:52,click,781.04,0
617,2024-01-15 15:20:29,view,860.23,1
618,2024-01-15 15:21:06,purchase,939.42,0
619,2024-01-15 15:21:43,signup,18.61,1
620,2024-01-15 15:22:20,click,97.8,0
621,2024-01-15 15:22:57,view,176.99,1
622,2024-01-15 15:23:34,purchase,256.18,0
623,2024-01-15 15:24:11,signup,335.37,1
624,2024-01-15 15:24:48,click,414.56,0
625,2024-01-15 15:25:25,view,493.75,1
626,2024-01-15 15:26:02,purchase,572.94,0
627,2024-01-15 15:26:39,signup,652.13,1
628,2024-01-15 15:27:16,click,731.32,0
629,2024-01-15 15:27:53,view,810.51,1
630,2024-01-15 15:28:30,purchase,889.7,0
631,2024-01-15 15:29:07,signup,968.89,1
632,2024-01-15 15:29:44,click,48.08,0
633,2024-01-15 15:30:21,view,127.27,1
634,2024-01-15 15:30:58,purchase,206.46,0
635,2024-01-15 15:31:35,signup,285.65,1
636,2024-01-15 15:32:12,click,364.84,0
637,2024-01-15 15:32:49,view,444.03,1
638,2024-01-15 15:33:26,purchase,523.22,0
639,2024-01-15 15:34:03,signup,602.41,1
640,2024-01-15 15:34:40,click,681.6,0
641,2024-01-15 15:35:17,view,760.79,1
642,2024-01-15 15:35:54,purchase,839.98,0
643,2024-01-15 15:36:31,signup,919.17,1
644,2024-01-15 15:37:08,click,998.36,0
645,2024-01-15 15:37:45,view,77.55,1
646,2024-01-15 15:38:22,purchase,156.74,0
647,2024-01-15 15:38:59,signup,235.93,1
648,2024-01-15 15:39:36,click,315.12,0
649,2024-01-15 15:40:13,view,394.31,1
650,2024-01-15 15:40:50,purchase,473.5,0
651,2024-01-15 15:41:27,signup,552.69,1
652,2024-01-15 15:42:04,click,631.88,0
653,2024-01-15 15:42:41,view,711.07,1
654,2024-01-15 15:43:18,purchase,790.26,0
655,2024-01-15 15:43:55,signup,869.45,1
656,2024-01-15 15:44:32,click,948.64,0
657,2024-01-15 15:45:09,view,27.83,1
658,2024-01-15 15:45:46,purchase,107.02,0
659,2024-01-15 15:46:23,signup,186.21,1
660,2024-01-15 15:47:00,click,265.4,0
661,2024-01-15 15:47:37,view,344.59,1
662,2024-01-15 15:48:14,purchase,423.78,0
663,2024-01-15 15:48:51,signup,502.97,1
664,2024-01-15 15:49:28,click,582.16,0
665,2024-01-15 15:50:05,view,661.35,1
666,2024-01-15 15:50:42,purchase,740.54,0
667,2024-01-15 15:51:19,signup,819.73,1
668,2024-01-15 15:51:56,click,898.92,0
669,2024-01-15 15:52:33,view,978.11,1
670,2024-01-15 15:53:10,purchase,57.3,0
671,2024-01-15 15:53:47,signup,136.49,1
672,2024-01-15 15:54:24,click,215.68,0
673,2024-01-15 15:55:01,view,294.87,1
674,2024-01-15 15:55:38,purchase,374.06,0
675,2024-01-15 15:56:15,signup,453.25,1
676,2024-01-15 15:56:52,click,532.44,0
677,2024-01-15 15:57:29,view,611.63,1
678,2024-01-15 15:58:06,purchase,690.82,0
679,2024-01-15 15:58:43,signup,770.01,1
680,2024-01-15 15:59:20,click,849.2,0
681,2024-01-15 15:59:57,view,928.39,1
682,2024-01-15 16:00:34,purchase,7.58,0
683,2024-01-15 16:01:11,signup,86.77,1
684,2024-01-15 16:01:48,click,165.96,0
685,2024-01-15 16:02:25,view,245.15,1
686,2024-01-15 16:03:02,purchase,324.34,0
687,2024-01-15 16:03:39,signup,403.53,1
688,2024-01-15 16:04:16,click,482.72,0
689,2024-01-15 16:04:53,view,561.91,1
690,2024-01-15 16:05:30,purchase,641.1,0
691,2024-01-15 16:06:07,signup,720.29,1
692,2024-01-15 16:06:44,click,799.48,0
693,2024-01-15 16:07:21,view,878.67,1
694,2024-01-15 16:07:58,purchase,957.86,0
695,2024-01-15 16:08:35,signup,37.05,1
696,2024-01-15 16:09:12,click,116.24,0
697,2024-01-15 16:09:49,view,195.43,1
698,2024-01-15 16:10:26,purchase,274.62,0
699,2024-01-15 16:11:03,signup,353.81,1
700,2024-01-15 16:11:40,click,433,0
701,2024-01-15 16:12:17,view,512.19,1
702,2024-01-15 16:12:54,purchase,591.38,0
703,2024-01-15 16:13:31,signup,670.57,1
704,2024-01-15 16:14:08,click,749.76,0
705,2024-01-15 16:14:45,view,828.95,1
706,2024-01-15 16:15:22,purchase,908.14,0
707,2024-01-15 16:15:59,signup,987.33,1
708,2024-01-15 16:16:36,click,66.52,0
709,2024-01-15 16:17:13,view,145.71,1
710,2024-01-15 16:17:50,purchase,224.9,0
711,2024-01-15 16:18:27,signup,304.09,1
712,2024-01-15 16:19:04,click,383.28,0
713,2024-01-15 16:19:41,view,462.47,1
714,2024-01-15 16:20:18,purchase,541.66,0
715,2024-01-15 16:20:55,signup,620.85,1
716,2024-01-15 16:21:32,click,700.04,0
717,2024-01-15 16:22:09,view,779.23,1
718,2024-01-15 16:22:46,purchase,858.42,0
719,2024-01-15 16:23:23,signup,937.61,1
720,2024-01-15 16:24:00,click,16.8,0
721,2024-01-15 16:24:37,view,95.99,1
722,2024-01-15 16:25:14,purchase,175.18,0
723,2024-01-15 16:25:51,signup,254.37,1
724,2024-01-15 16:26:28,click,333.56,0
725,2024-01-15 16:27:05,view,412.75,1
726,2024-01-15 16:27:42,purchase,491.94,0
727,2024-01-15 16:28:19,signup,571.13,1
728,2024-01-15 16:28:56,click,650.32,0
729,2024-01-15 16:29:33,view,729.51,1
730,2024-01-15 16:30:10,purchase,808.7,0
731,2024-01-15 16:30:47,signup,887.89,1
732,2024-01-15 16:31:24,click,967.08,0
733,2024-01-15 16:32:01,view,46.27,1
734,2024-01-15 16:32:38,purchase,125.46,0
735,2024-01-15 16:33:15,signup,204.65,1
736,2024-01-15 16:33:52,click,283.84,0
737,2024-01-15 16:34:29,view,363.03,1
738,2024-01-15 16:35:06,purchase,442.22,0
739,2024-01-15 16:35:43,signup,521.41,1
740,2024-01-15 16:36:20,click,600.6,0
741,2024-01-15 16:36:57,view,679.79,1
742,2024-01-15 16:37:34,purchase,758.98,0
743,2024-01-15 16:38:11,signup,838.17,1
744,2024-01-15 16:38:48,click,917.36,0
745,2024-01-15 16:39:25,view,996.55,1
746,2024-01-15 16:40:02,purchase,75.74,0
747,2024-01-15 16:40:39,signup,154.93,1
748,2024-01-15 16:41:16,click,234.12,0
749,2024-01-15 16:41:53,view,313.31,1
750,2024-01-15 16:42:30,purchase,392.5,0
751,2024-01-15 16:43:07,signup,471.69,1
752,2024-01-15 16:43:44,click,550.88,0
753,2024-01-15 16:44:21,view,630.07,1
754,2024-01-15 16:44:58,purchase,709.26,0
755,2024-01-15 16:45:35,signup,788.45,1
756,2024-01-15 16:46:12,click,867.64,0
757,2024-01-15 16:46:49,view,946.83,1
758,2024-01-15 16:47:26,purchase,26.02,0
759,2024-01-15 16:48:03,signup,105.21,1
760,2024-01-15 16:48:40,click,184.4,0
761,2024-01-15 16:49:17,view,263.59,1
762,2024-01-15 16:49:54,purchase,342.78,0
763,2024-01-15 16:50:31,signup,421.97,1
764,2024-01-15 16:51:08,click,501.16,0
765,2024-01-15 16:51:45,view,580.35,1
766,2024-01-15 16:52:22,purchase,659.54,0
767,2024-01-15 16:52:59,signup,738.73,1
768,2024-01-15 16:53:36,click,817.92,0
769,2024-01-15 16:54:13,view,897.11,1
770,2024-01-15 16:54:50,purchase,976.3,0
771,2024-01-15 16:55:27,signup,55.49,1
772,2024-01-15 16:56:04,click,134.68,0
773,2024-01-15 16:56:41,view,213.87,1
774,2024-01-15 16:57:18,purchase,293.06,0
775,2024-01-15 16:57:55,signup,372.25,1
776,2024-01-15 16:58:32,click,451.44,0
777,2024-01-15 16:59:09,view,530.63,1
778,2024-01-15 16:59:46,purchase,609.82,0
779,2024-01-15 17:00:23,signup,689.01,1
780,2024-01-15 17:01:00,click,768.2,0
781,2024-01-15 17:01:37,view,847.39,1
782,2024-01-15 17:02:14,purchase,926.58,0
783,2024-01-15 17:02:51,signup,5.77,1
784,2024-01-15 17:03:28,click,84.96,0
785,2024-01-15 17:04:05,view,164.15,1
786,2024-01-15 17:04:42,purchase,243.34,0
787,2024-01-15 17:05:19,signup,322.53,1
788,2024-01-15 17:05:56,click,401.72,0
789,2024-01-15 17:06:33,view,480.91,1
790,2024-01-15 17:07:10,purchase,560.1,0
791,2024-01-15 17:07:47,signup,639.29,1
792,2024-01-15 17:08:24,click,718.48,0
793,2024-01-15 17:09:01,view,797.67,1
794,2024-01-15 17:09:38,purchase,876.86,0
795,2024-01-15 17:10:15,signup,956.05,1
796,2024-01-15 17:10:52,click,35.24,0
797,2024-01-15 17:11:29,view,114.43,1
798,2024-01-15 17:12:06,purchase,193.62,0
799,2024-01-15 17:12:43,signup,272.81,1
800,2024-01-15 17:13:20,click,352,0
801,2024-01-15 17:13:57,view,431.19,1
802,2024-01-15 17:14:34,purchase,510.38,0
803,2024-01-15 17:15:11,signup,589.57,1
804,2024-01-15 17:15:48,click,668.76,0
805,2024-01-15 17:16:25,view,747.95,1
806,2024-01-15 17:17:02,purchase,827.14,0
807,2024-01-15 17:17:39,signup,906.33,1
808,2024-01-15 17:18:16,click,985.52,0
809,2024-01-15 17:18:53,view,64.71,1
810,2024-01-15 17:19:30,purchase,143.9,0
811,2024-01-15 17:20:07,signup,223.09,1
812,2024-01-15 17:20:44,click,302.28,0
813,2024-01-15 17:21:21,view,381.47,1
814,2024-01-15 17:21:58,purchase,460.66,0
815,2024-01-15 17:22:35,signup,539.85,1
816,2024-01-15 17:23:12,click,619.04,0
817,2024-01-15 17:23:49,view,698.23,1
818,2024-01-15 17:24:26,purchase,777.42,0
819,2024-01-15 17:25:03,signup,856.61,1
820,2024-01-15 17:25:40,click,935.8,0
821,2024-01-15 17:26:17,view,14.99,1
822,2024-01-15 17:26:54,purchase,94.18,0
823,2024-01-15 17:27:31,signup,173.37,1
824,2024-01-15 17:28:08,click,252.56,0
825,2024-01-15 17:28:45,view,331.75,1
826,2024-01-15 17:29:22,purchase,410.94,0
827,2024-01-15 17:29:59,signup,490.13,1
828,2024-01-15 17:30:36,click,569.32,0
829,2024-01-15 17:31:13,view,648.51,1
830,2024-01-15 17:31:50,purchase,727.7,0
831,2024-01-15 17:32:27,signup,806.89,1
832,2024-01-15 17:33:04,click,886.08,0
833,2024-01-15 17:33:41,view,965.27,1
834,2024-01-15 17:34:18,purchase,44.46,0
835,2024-01-15 17:34:55,signup,123.65,1
836,2024-01-15 17:35:32,click,202.84,0
837,2024-01-15 17:36:09,view,282.03,1
838,2024-01-15 17:36:46,purchase,361.22,0
839,2024-01-15 17:37:23,signup,440.41,1
840,2024-01-15 17:38:00,click,519.6,0
841,2024-01-15 17:38:37,view,598.79,1
842,2024-01-15 17:39:14,purchase,677.98,0
843,2024-01-15 17:39:51,signup,757.17,1
844,2024-01-15 17:40:28,click,836.36,0
845,2024-01-15 17:41:05,view,915.55,1
846,2024-01-15 17:41:42,purchase,994.74,0
847,2024-01-15 17:42:19,signup,73.93,1
848,2024-01-15 17:42:56,click,153.12,0
849,2024-01-15 17:43:33,view,232.31,1
850,2024-01-15 17:44:10,purchase,311.5,0
851,2024-01-15 17:44:47,signup,390.69,1
852,2024-01-15 17:45:24,click,469.88,0
853,2024-01-15 17:46:01,view,549.07,1
854,2024-01-15 17:46:38,purchase,628.26,0
855,2024-01-15 17:47:15,signup,707.45,1
856,2024-01-15 17:47:52,click,786.64,0
857,2024-01-15 17:48:29,view,865.83,1
858,2024-01-15 17:49:06,purchase,945.02,0
859,2024-01-15 17:49:43,signup,24.21,1
860,2024-01-15 17:50:20,click,103.4,0
861,2024-01-15 17:50:57,view,182.59,1
862,2024-01-15 17:51:34,purchase,261.78,0
863,2024-01-15 17:52:11,signup,340.97,1
864,2024-01-15 17:52:48,click,420.16,0
865,2024-01-15 17:53:25,view,499.35,1
866,2024-01-15 17:54:02,purchase,578.54,0
867,2024-01-15 17:54:39,signup,657.73,1
868,2024-01-15 17:55:16,click,736.92,0
869,2024-01-15 17:55:53,view,816.11,1
870,2024-01-15 17:56:30,purchase,895.3,0
871,2024-01-15 17:57:07,signup,974.49,1
872,2024-01-15 17:57:44,click,53.68,0
873,2024-01-15 17:58:21,view,132.87,1
874,2024-01-15 17:58:58,purchase,212.06,0
875,2024-01-15 17:59:35,signup,291.25,1
876,2024-01-15 18:00:12,click,370.44,0
877,2024-01-15 18:00:49,view,449.63,1
878,2024-01-15 18:01:26,purchase,528.82,0
879,2024-01-15 18:02:03,signup,608.01,1
880,2024-01-15 18:02:40,click,687.2,0
881,2024-01-15 18:03:17,view,766.39,1
882,2024-01-15 18:03:54,purchase,845.58,0
883,2024-01-15 18:04:31,signup,924.77,1
884,2024-01-15 18:05:08,click,3.96,0
885,2024-01-15 18:05:45,view,83.15,1
886,2024-01-15 18:06:22,purchase,162.34,0
887,2024-01-15 18:06:59,signup,241.53,1
888,2024-01-15 18:07:36,click,320.72,0
889,2024-01-15 18:08:13,view,399.91,1
890,2024-01-15 18:08:50,purchase,479.1,0
891,2024-01-15 18:09:27,signup,558.29,1
892,2024-01-15 18:10:04,click,637.48,0
893,2024-01-15 18:10:41,view,716.67,1
894,2024-01-15 18:11:18,purchase,795.86,0
895,2024-01-15 18:11:55,signup,875.05,1
896,2024-01-15 18:12:32,click,954.24,0
897,2024-01-15 18:13:09,view,33.43,1
898,2024-01-15 18:13:46,purchase,112.62,0
899,2024-01-15 18:14:23,signup,191.81,1
900,2024-01-15 18:15:00,click,271,0
901,2024-01-15 18:15:37,view,350.19,1
902,2024-01-15 18:16:14,purchase,429.38,0
903,2024-01-15 18:16:51,signup,508.57,1
904,2024-01-15 18:17:28,click,587.76,0
905,2024-01-15 18:18:05,view,666.95,1
906,2024-01-15 18:18:42,purchase,746.14,0
907,2024-01-15 18:19:19,signup,825.33,1
908,2024-01-15 18:19:56,click,904.52,0
909,2024-01-15 18:20:33,view,983.71,1
910,2024-01-15 18:21:10,purchase,62.9,0
911,2024-01-15 18:21:47,signup,142.09,1
912,2024-01-15 18:22:24,click,221.28,0
913,2024-01-15 18:23:01,view,300.47,1
914,2024-01-15 18:23:38,purchase,379.66,0
915,2024-01-15 18:24:15,signup,458.85,1
916,2024-01-15 18:24:52,click,538.04,0
917,2024-01-15 18:25:29,view,617.23,1
918,2024-01-15 18:26:06,purchase,696.42,0
919,2024-01-15 18:26:43,signup,775.61,1
920,2024-01-15 18:27:20,click,854.8,0
921,2024-01-15 18:27:57,view,933.99,1
922,2024-01-15 18:28:34,purchase,13.18,0
923,2024-01-15 18:29:11,signup,92.37,1
924,2024-01-15 18:29:48,click,171.56,0
925,2024-01-15 18:30:25,view,250.75,1
926,2024-01-15 18:31:02,purchase,329.94,0
927,2024-01-15 18:31:39,signup,409.13,1
928,2024-01-15 18:32:16,click,488.32,0
929,2024-01-15 18:32:53,view,567.51,1
930,2024-01-15 18:33:30,purchase,646.7,0
931,2024-01-15 18:34:07,signup,725.89,1
932,2024-01-15 18:34:44,click,805.08,0
933,2024-01-15 18:35:21,view,884.27,1
934,2024-01-15 18:35:58,purchase,963.46,0
935,2024-01-15 18:36:35,signup,42.65,1
936,2024-01-15 18:37:12,click,121.84,0
937,2024-01-15 18:37:49,view,201.03,1
938,2024-01-15 18:38:26,purchase,280.22,0
939,2024-01-15 18:39:03,signup,359.41,1
940,2024-01-15 18:39:40,click,438.6,0
941,2024-01-15 18:40:17,view,517.79,1
942,2024-01-15 18:40:54,purchase,596.98,0
943,2024-01-15 18:41:31,signup,676.17,1
944,2024-01-15 18:42:08,click,755.36,0
945,2024-01-15 18:42:45,view,834.55,1
946,2024-01-15 18:43:22,purchase,913.74,0
947,2024-01-15 18:43:59,signup,992.93,1
948,2024-01-15 18:44:36,click,72.12,0
949,2024-01-15 18:45:13,view,151.31,1
950,2024-01-15 18:45:50,purchase,230.5,0
951,2024-01-15 18:46:27,signup,309.69,1
952,2024-01-15 18:47:04,click,388.88,0
953,2024-01-15 18:47:41,view,468.07,1
954,2024-01-15 18:48:18,purchase,547.26,0
955,2024-01-15 18:48:55,signup,626.45,1
956,2024-01-15 18:49:32,click,705.64,0
957,2024-01-15 18:50:09,view,784.83,1
958,2024-01-15 18:50:46,purchase,864.02,0
959,2024-01-15 18:51:23,signup,943.21,1
960,2024-01-15 18:52:00,click,22.4,0
961,2024-01-15 18:52:37,view,101.59,1
962,2024-01-15 18:53:14,purchase,180.78,0
963,2024-01-15 18:53:51,signup,259.97,1
964,2024-01-15 18:54:28,click,339.16,0
965,2024-01-15 18:55:05,view,418.35,1
966,2024-01-15 18:55:42,purchase,497.54,0
967,2024-01-15 18:56:19,signup,576.73,1
968,2024-01-15 18:56:56,click,655.92,0
969,2024-01-15 18:57:33,view,735.11,1
970,2024-01-15 18:58:10,purchase,814.3,0
971,2024-01-15 18:58:47,signup,893.49,1
972,2024-01-15 18:59:24,click,972.68,0
973,2024-01-15 19:00:01,view,51.87,1
974,2024-01-15 19:00:38,purchase,131.06,0
975,2024-01-15 19:01:15,signup,210.25,1
976,2024-01-15 19:01:52,click,289.44,0
977,2024-01-15 19:02:29,view,368.63,1
978,2024-01-15 19:03:06,purchase,447.82,0
979,2024-01-15 19:03:43,signup,527.01,1
980,2024-01-15 19:04:20,click,606.2,0
981,2024-01-15 19:04:57,view,685.39,1
982,2024-01-15 19:05:34,purchase,764.58,0
983,2024-01-15 19:06:11,signup,843.77,1
984,2024-01-15 19:06:48,click,922.96,0
985,2024-01-15 19:07:25,view,2.15,1
986,2024-01-15 19:08:02,purchase,81.34,0
987,2024-01-15 19:08:39,signup,160.53,1
988,2024-01-15 19:09:16,click,239.72,0
989,2024-01-15 19:09:53,view,318.91,1
990,2024-01-15 19:10:30,purchase,398.1,0
991,2024-01-15 19:11:07,signup,477.29,1
992,2024-01-15 19:11:44,click,556.48,0
993,2024-01-15 19:12:21,view,635.67,1
994,2024-01-15 19:12:58,purchase,714.86,0
995,2024-01-15 19:13:35,signup,794.05,1
996,2024-01-15 19:14:12,click,873.24,0
997,2024-01-15 19:14:49,view,952.43,1
998,2024-01-15 19:15:26,purchase,31.62,0
999,2024-01-15 19:16:03,signup,110.81,1
1000,2024-01-15 19:16:40,click,190,0
1001,2024-01-15 19:17:17,view,269.19,1
1002,2024-01-15 19:17:54,purchase,348.38,0
1003,2024-01-15 19:18:31,signup,427.57,1
1004,2024-01-15 19:19:08,click,506.76,0
1005,2024-01-15 19:19:45,view,585.95,1
1006,2024-01-15 19:20:22,purchase,665.14,0
1007,2024-01-15 19:20:59,signup,744.33,1
1008,2024-01-15 19:21:36,click,823.52,0
1009,2024-01-15 19:22:13,view,902.71,1
1010,2024-01-15 19:22:50,purchase,981.9,0
1011,2024-01-15 19:23:27,signup,61.09,1
1012,2024-01-15 19:24:04,click,140.28,0
1013,2024-01-15 19:24:41,view,219.47,1
1014,2024-01-15 19:25:18,purchase,298.66,0
1015,2024-01-15 19:25:55,signup,377.85,1
1016,2024-01-15 19:26:32,click,457.04,0
1017,2024-01-15 19:27:09,view,536.23,1
1018,2024-01-15 19:27:46,purchase,615.42,0
1019,2024-01-15 19:28:23,signup,694.61,1
1020,2024-01-15 19:29:00,click,773.8,0
1021,2024-01-15 19:29:37,view,852.99,1
1022,2024-01-15 19:30:14,purchase,932.18,0
1023,2024-01-15 19:30:51,signup,11.37,1
1024,2024-01-15 19:31:28,click,90.56,0
1025,2024-01-15 19:32:05,view,169.75,1
1026,2024-01-15 19:32:42,purchase,248.94,0
1027,2024-01-15 19:33:19,signup,328.13,1
1028,2024-01-15 19:33:56,click,407.32,0
1029,2024-01-15 19:34:33,view,486.51,1
1030,2024-01-15 19:35:10,purchase,565.7,0
1031,2024-01-15 19:35:47,signup,644.89,1
1032,2024-01-15 19:36:24,click,724.08,0
1033,2024-01-15 19:37:01,view,803.27,1
1034,2024-01-15 19:37:38,purchase,882.46,0
1035,2024-01-15 19:38:15,signup,961.65,1
1036,2024-01-15 19:38:52,click,40.84,0
1037,2024-01-15 19:39:29,view,120.03,1
1038,2024-01-15 19:40:06,purchase,199.22,0
1039,2024-01-15 19:40:43,signup,278.41,1
1040,2024-01-15 19:41:20,click,357.6,0
1041,2024-01-15 19:41:57,view,436.79,1
1042,2024-01-15 19:42:34,purchase,515.98,0
1043,2024-01-15 19:43:11,signup,595.17,1
1044,2024-01-15 19:43:48,click,674.36,0
1045,2024-01-15 19:44:25,view,753.55,1
1046,2024-01-15 19:45:02,purchase,832.74,0
1047,2024-01-15 19:45:39,signup,911.93,1
1048,2024-01-15 19:46:16,click,991.12,0
1049,2024-01-15 19:46:53,view,70.31,1
1050,2024-01-15 19:47:30,purchase,149.5,0
1051,2024-01-15 19:48:07,signup,228.69,1
1052,2024-01-15 19:48:44,click,307.88,0
1053,2024-01-15 19:49:21,view,387.07,1
1054,2024-01-15 19:49:58,purchase,466.26,0
1055,2024-01-15 19:50:35,signup,545.45,1
1056,2024-01-15 19:51:12,click,624.64,0
1057,2024-01-15 19:51:49,view,703.83,1
1058,2024-01-15 19:52:26,purchase,783.02,0
1059,2024-01-15 19:53:03,signup,862.21,1
1060,2024-01-15 19:53:40,click,941.4,0
1061,2024-01-15 19:54:17,view,20.59,1
1062,2024-01-15 19:54:54,purchase,99.78,0
1063,2024-01-15 19:55:31,signup,178.97,1
1064,2024-01-15 19:56:08,click,258.16,0
1065,2024-01-15 19:56:45,view,337.35,1
1066,2024-01-15 19:57:22,purchase,416.54,0
1067,2024-01-15 19:57:59,signup,495.73,1
1068,2024-01-15 19:58:36,click,574.92,0
1069,2024-01-15 19:59:13,view,654.11,1
1070,2024-01-15 19:59:50,purchase,733.3,0
1071,2024-01-15 20:00:27,signup,812.49,1
1072,2024-01-15 20:01:04,click,891.68,0
1073,2024-01-15 20:01:41,view,970.87,1
1074,2024-01-15 20:02:18,purchase,50.06,0
1075,2024-01-15 20:02:55,signup,129.25,1
1076,2024-01-15 20:03:32,click,208.44,0
1077,2024-01-15 20:04:09,view,287.63,1
1078,2024-01-15 20:04:46,purchase,366.82,0
1079,2024-01-15 20:05:23,signup,446.01,1
1080,2024-01-15 20:06:00,click,525.2,0
1081,2024-01-15 20:06:37,view,604.39,1
1082,2024-01-15 20:07:14,purchase,683.58,0
1083,2024-01-15 20:07:51,signup,762.77,1
1084,2024-01-15 20:08:28,click,841.96,0
1085,2024-01-15 20:09:05,view,921.15,1
1086,2024-01-15 20:09:42,purchase,0.34,0
1087,2024-01-15 20:10:19,signup,79.53,1
1088,2024-01-15 20:10:56,click,158.72,0
1089,2024-01-15 20:11:33,view,237.91,1
1090,2024-01-15 20:12:10,purchase,317.1,0
1091,2024-01-15 20:12:47,signup,396.29,1
1092,2024-01-15 20:13:24,click,475.48,0
1093,2024-01-15 20:14:01,view,554.67,1
1094,2024-01-15 20:14:38,purchase,633.86,0
1095,2024-01-15 20:15:15,signup,713.05,1
1096,2024-01-15 20:15:52,click,792.24,0
1097,2024-01-15 20:16:29,view,871.43,1
1098,2024-01-15 20:17:06,purchase,950.62,0
1099,2024-01-15 20:17:43,signup,29.81,1
1100,2024-01-15 20:18:20,click,109,0
1101,2024-01-15 20:18:57,view,188.19,1
1102,2024-01-15 20:19:34,purchase,267.38,0
1103,2024-01-15 20:20:11,signup,346.57,1
1104,2024-01-15 20:20:48,click,425.76,0
1105,2024-01-15 20:21:25,view,504.95,1
1106,2024-01-15 20:22:02,purchase,584.14,0
1107,2024-01-15 20:22:39,signup,663.33,1
1108,2024-01-15 20:23:16,click,742.52,0
1109,2024-01-15 20:23:53,view,821.71,1
1110,2024-01-15 20:24:30,purchase,900.9,0
1111,2024-01-15 20:25:07,signup,980.09,1
1112,2024-01-15 20:25:44,click,59.28,0
1113,2024-01-15 20:26:21,view,138.47,1
1114,2024-01-15 20:26:58,purchase,217.66,0
1115,2024-01-15 20:27:35,signup,296.85,1
1116,2024-01-15 20:28:12,click,376.04,0
1117,2024-01-15 20:28:49,view,455.23,1
1118,2024-01-15 20:29:26,purchase,534.42,0
1119,2024-01-15 20:30:03,signup,613.61,1
1120,2024-01-15 20:30:40,click,692.8,0
1121,2024-01-15 20:31:17,view,771.99,1
1122,2024-01-15 20:31:54,purchase,851.18,0
1123,2024-01-15 20:32:31,signup,930.37,1
1124,2024-01-15 20:33:08,click,9.56,0
1125,2024-01-15 20:33:45,view,88.75,1
1126,2024-01-15 20:34:22,purchase,167.94,0
1127,2024-01-15 20:34:59,signup,247.13,1
1128,2024-01-15 20:35:36,click,326.32,0
1129,2024-01-15 20:36:13,view,405.51,1
1130,2024-01-15 20:36:50,purchase,484.7,0
1131,2024-01-15 20:37:27,signup,563.89,1
1132,2024-01-15 20:38:04,click,643.08,0
1133,2024-01-15 20:38:41,view,722.27,1
1134,2024-01-15 20:39:18,purchase,801.46,0
1135,2024-01-15 20:39:55,signup,880.65,1
1136,2024-01-15 20:40:32,click,959.84,0
1137,2024-01-15 20:41:09,view,39.03,1
1138,2024-01-15 20:41:46,purchase,118.22,0
